Species,Station,Date,Time,ImageQuality,DeleteFlag,Weather,Water,Animal,Temperature,FalseTrigger
Oryx,NPR2,30-May-18,18:24:23,Dark,FALSE,Dark,FALSE,TRUE,12,FALSE
Oryx,NPR2,31-May-18,22:43:24,Dark,FALSE,Dark,FALSE,TRUE,12,FALSE
Jackal,NPR2,02-Jun-18,15:19:09,Ok,FALSE,Shade,FALSE,TRUE,21,FALSE
Steenbok,NPR2,03-Jun-18,10:38:42,Ok,FALSE,Shade,FALSE,TRUE,10,FALSE
Steenbok,NPR2,03-Jun-18,13:17:19,Ok,FALSE,Shade,FALSE,TRUE,15,FALSE
Kudu,NPR2,05-Jun-18,19:32:09,Dark,FALSE,Dark,FALSE,TRUE,12,FALSE
Oryx,NPR2,12-Jun-18,18:00:02,Dark,FALSE,Dark,FALSE,TRUE,17,FALSE
Oryx,NPR2,12-Jun-18,18:00:54,Dark,FALSE,Dark,FALSE,TRUE,17,FALSE
Oryx,NPR2,12-Jun-18,19:00:01,Dark,FALSE,Dark,FALSE,TRUE,16,FALSE
Oryx,NPR2,12-Jun-18,19:46:36,Dark,FALSE,Dark,FALSE,TRUE,16,FALSE
Oryx,NPR2,12-Jun-18,21:05:25,Dark,FALSE,Dark,FALSE,TRUE,15,FALSE
Steenbok,NPR2,12-Jun-18,7:20:59,Dark,FALSE,Dark,FALSE,TRUE,10,FALSE
Oryx,NPR2,14-Jun-18,6:22:56,Dark,FALSE,Dark,FALSE,TRUE,15,FALSE
Baboon,NPR2,16-Jun-18,12:16:08,Ok,FALSE,Sunny,FALSE,TRUE,20,FALSE
Oryx,NPR2,16-Jun-18,0:05:56,Dark,FALSE,Dark,FALSE,TRUE,6,FALSE
Oryx,NPR2,16-Jun-18,3:56:28,Dark,FALSE,Dark,FALSE,TRUE,7,FALSE
Oryx,NPR2,16-Jun-18,4:21:12,Dark,FALSE,Dark,FALSE,TRUE,7,FALSE
Jackal,NPR2,18-Jun-18,21:35:45,Dark,FALSE,Dark,FALSE,TRUE,7,FALSE
Baboon,NPR2,20-Jun-18,12:24:27,Ok,FALSE,Sunny,FALSE,TRUE,20,FALSE
Steenbok,NPR2,20-Jun-18,7:40:44,Dark,FALSE,Shade,FALSE,TRUE,1,FALSE
