File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Weather,Water,Animal,Temperature,FalseTrigger,Comment,
11210001.JPG,NPR1-2017-11-21-end\100EK113,NPR1,21-Nov-2017,15:42:33,Ok,FALSE,Sunny,TRUE,FALSE,21,TRUE,Human,
11220002.JPG,NPR1-2017-11-21-end\100EK113,NPR1,22-Nov-2017,09:25:22,Ok,FALSE,Sunny,TRUE,FALSE,15,TRUE,,
11220003.JPG,NPR1-2017-11-21-end\100EK113,NPR1,22-Nov-2017,10:27:15,Ok,FALSE,Sunny,TRUE,FALSE,17,TRUE,,
11220004.JPG,NPR1-2017-11-21-end\100EK113,NPR1,22-Nov-2017,11:50:07,Ok,FALSE,Sunny,TRUE,FALSE,21,TRUE,,
11220005.JPG,NPR1-2017-11-21-end\100EK113,NPR1,22-Nov-2017,13:05:41,Ok,FALSE,Sunny,TRUE,FALSE,21,TRUE,,
11220006.JPG,NPR1-2017-11-21-end\100EK113,NPR1,22-Nov-2017,14:14:17,Ok,FALSE,Sunny,TRUE,FALSE,26,TRUE,,
11220007.JPG,NPR1-2017-11-21-end\100EK113,NPR1,22-Nov-2017,15:17:35,Ok,FALSE,Sunny,TRUE,FALSE,30,TRUE,,
11230008.JPG,NPR1-2017-11-21-end\100EK113,NPR1,23-Nov-2017,10:30:25,Ok,FALSE,Sunny,TRUE,FALSE,21,TRUE,,
11230009.JPG,NPR1-2017-11-21-end\100EK113,NPR1,23-Nov-2017,12:19:56,Ok,FALSE,Sunny,TRUE,FALSE,25,TRUE,,
11230010.JPG,NPR1-2017-11-21-end\100EK113,NPR1,23-Nov-2017,14:18:45,Ok,FALSE,Sunny,TRUE,FALSE,32,TRUE,,
11240011.JPG,NPR1-2017-11-21-end\100EK113,NPR1,24-Nov-2017,09:26:41,Ok,FALSE,Sunny,TRUE,FALSE,17,TRUE,,
11240012.JPG,NPR1-2017-11-21-end\100EK113,NPR1,24-Nov-2017,10:29:42,Ok,FALSE,Sunny,TRUE,FALSE,20,TRUE,,
11240013.JPG,NPR1-2017-11-21-end\100EK113,NPR1,24-Nov-2017,11:29:50,Ok,FALSE,Sunny,TRUE,FALSE,22,TRUE,,
11240014.JPG,NPR1-2017-11-21-end\100EK113,NPR1,24-Nov-2017,12:30:49,Ok,FALSE,Sunny,TRUE,FALSE,25,TRUE,,
11240015.JPG,NPR1-2017-11-21-end\100EK113,NPR1,24-Nov-2017,13:35:21,Ok,FALSE,Sunny,TRUE,FALSE,23,TRUE,,
11240016.JPG,NPR1-2017-11-21-end\100EK113,NPR1,24-Nov-2017,14:37:54,Ok,FALSE,Sunny,TRUE,FALSE,31,TRUE,,
11250017.JPG,NPR1-2017-11-21-end\100EK113,NPR1,25-Nov-2017,14:37:18,Ok,FALSE,Sunny,TRUE,FALSE,36,TRUE,,
11260018.JPG,NPR1-2017-11-21-end\100EK113,NPR1,26-Nov-2017,11:01:05,Ok,FALSE,Sunny,TRUE,FALSE,23,TRUE,,
11260019.JPG,NPR1-2017-11-21-end\100EK113,NPR1,26-Nov-2017,12:04:06,Ok,FALSE,Sunny,TRUE,FALSE,26,TRUE,,
11260020.JPG,NPR1-2017-11-21-end\100EK113,NPR1,26-Nov-2017,13:04:32,Ok,FALSE,Sunny,TRUE,FALSE,23,TRUE,,
11260021.JPG,NPR1-2017-11-21-end\100EK113,NPR1,26-Nov-2017,14:07:32,Ok,FALSE,Sunny,TRUE,FALSE,27,TRUE,,
11260022.JPG,NPR1-2017-11-21-end\100EK113,NPR1,26-Nov-2017,15:11:40,Ok,FALSE,Sunny,TRUE,FALSE,30,TRUE,,
11270023.JPG,NPR1-2017-11-21-end\100EK113,NPR1,27-Nov-2017,13:12:41,Ok,FALSE,Sunny,TRUE,FALSE,28,TRUE,,
11270024.JPG,NPR1-2017-11-21-end\100EK113,NPR1,27-Nov-2017,14:14:25,Ok,FALSE,Sunny,TRUE,FALSE,32,TRUE,,
11270025.JPG,NPR1-2017-11-21-end\100EK113,NPR1,27-Nov-2017,15:27:45,Ok,FALSE,Sunny,TRUE,FALSE,37,TRUE,,
11270026.JPG,NPR1-2017-11-21-end\100EK113,NPR1,27-Nov-2017,19:23:23,Ok,FALSE,Shade,TRUE,TRUE,25,FALSE,Unidentified,
11280027.JPG,NPR1-2017-11-21-end\100EK113,NPR1,28-Nov-2017,10:47:44,Ok,FALSE,Sunny,TRUE,FALSE,28,TRUE,,
11280028.JPG,NPR1-2017-11-21-end\100EK113,NPR1,28-Nov-2017,11:48:19,Ok,FALSE,Sunny,TRUE,FALSE,30,TRUE,,
11280029.JPG,NPR1-2017-11-21-end\100EK113,NPR1,28-Nov-2017,12:50:41,Ok,FALSE,Sunny,TRUE,FALSE,30,TRUE,,
11280030.JPG,NPR1-2017-11-21-end\100EK113,NPR1,28-Nov-2017,13:51:12,Ok,FALSE,Sunny,TRUE,FALSE,31,TRUE,,
11280031.JPG,NPR1-2017-11-21-end\100EK113,NPR1,28-Nov-2017,15:04:54,Ok,FALSE,Sunny,TRUE,FALSE,36,TRUE,,
11280032.JPG,NPR1-2017-11-21-end\100EK113,NPR1,28-Nov-2017,16:19:41,Ok,FALSE,Sunny,TRUE,FALSE,37,TRUE,,
11290033.JPG,NPR1-2017-11-21-end\100EK113,NPR1,29-Nov-2017,09:53:30,Ok,FALSE,Sunny,TRUE,FALSE,21,TRUE,,
11290034.JPG,NPR1-2017-11-21-end\100EK113,NPR1,29-Nov-2017,11:09:41,Ok,FALSE,Sunny,TRUE,FALSE,25,TRUE,,
11290035.JPG,NPR1-2017-11-21-end\100EK113,NPR1,29-Nov-2017,12:13:57,Ok,FALSE,Sunny,TRUE,FALSE,26,TRUE,,
11290036.JPG,NPR1-2017-11-21-end\100EK113,NPR1,29-Nov-2017,13:18:03,Ok,FALSE,Sunny,TRUE,FALSE,27,TRUE,,
11290037.JPG,NPR1-2017-11-21-end\100EK113,NPR1,29-Nov-2017,14:19:27,Ok,FALSE,Sunny,TRUE,FALSE,31,TRUE,,
11290038.JPG,NPR1-2017-11-21-end\100EK113,NPR1,29-Nov-2017,15:27:26,Ok,FALSE,Sunny,TRUE,FALSE,36,TRUE,,
11300039.JPG,NPR1-2017-11-21-end\100EK113,NPR1,30-Nov-2017,10:09:12,Ok,FALSE,Sunny,TRUE,FALSE,23,TRUE,,
11300040.JPG,NPR1-2017-11-21-end\100EK113,NPR1,30-Nov-2017,11:10:03,Ok,FALSE,Sunny,TRUE,FALSE,26,TRUE,,
11300041.JPG,NPR1-2017-11-21-end\100EK113,NPR1,30-Nov-2017,12:10:48,Ok,FALSE,Sunny,TRUE,FALSE,28,TRUE,,
11300042.JPG,NPR1-2017-11-21-end\100EK113,NPR1,30-Nov-2017,13:23:43,Ok,FALSE,Sunny,TRUE,FALSE,31,TRUE,,
11300043.JPG,NPR1-2017-11-21-end\100EK113,NPR1,30-Nov-2017,14:24:24,Ok,FALSE,Sunny,TRUE,FALSE,37,TRUE,,
11300044.JPG,NPR1-2017-11-21-end\100EK113,NPR1,30-Nov-2017,15:29:34,Ok,FALSE,Sunny,TRUE,FALSE,40,TRUE,,
12010045.JPG,NPR1-2017-11-21-end\100EK113,NPR1,01-Dec-2017,11:06:30,Ok,FALSE,Sunny,TRUE,FALSE,23,TRUE,,
12010046.JPG,NPR1-2017-11-21-end\100EK113,NPR1,01-Dec-2017,12:20:39,Ok,FALSE,Sunny,TRUE,FALSE,26,TRUE,,
12010047.JPG,NPR1-2017-11-21-end\100EK113,NPR1,01-Dec-2017,13:22:11,Ok,FALSE,Sunny,TRUE,FALSE,27,TRUE,,
